TransactionID,ProductCategory,ProductID,QuantitySold,RevenueGenerated,TransactionTimestamp
4836,Sports,4004,10,5615.32,2023-03-31 06:18:00
4837,Books,5005,8,4932.05,2023-11-03 16:05:00
4838,Books,5005,8,7812.47,2023-12-06 14:05:00
4839,Clothing,3004,1,391.37,2023-10-08 02:21:00
4840,Books,5005,3,417.54,2023-05-11 11:15:00
4841,Clothing,3001,5,3936.99,2023-03-07 11:31:00
4842,Sports,4001,1,830.88,2023-07-25 19:45:00
4843,Clothing,3005,4,2513.01,2023-12-11 00:53:00
4844,Sports,4003,7,3125.75,2023-05-25 12:49:00
4845,Books,5001,2,1019.58,2023-04-01 16:30:00
4846,Clothing,3003,6,3609.06,2023-02-17 03:03:00
4847,Electronics,1005,4,3317.88,2023-09-27 00:56:00
4848,Clothing,3002,1,169.23,2023-10-11 10:28:00
4849,Books,5001,4,787.53,2023-02-27 15:04:00
4850,Books,5001,4,1234.67,2023-09-23 21:03:00
4851,Electronics,1004,5,2059.83,2023-02-22 13:33:00
4852,Furniture,2005,4,2407.6,2023-06-05 17:18:00
4853,Sports,4005,9,4494.4,2023-09-08 20:26:00
4854,Clothing,3004,6,508.68,2023-12-20 12:11:00
4855,Furniture,2002,7,2808.97,2023-10-03 07:58:00
4856,Books,5003,3,270.42,2023-12-19 15:48:00
4857,Sports,4002,2,1269.64,2023-06-28 14:03:00
4858,Electronics,1004,9,7485.29,2023-12-07 15:29:00
4859,Sports,4003,8,7920.98,2023-04-26 07:51:00
4860,Furniture,2005,5,1257.36,2023-01-03 06:52:00
4861,Electronics,1005,1,960.87,2023-10-06 23:34:00
4862,Clothing,3004,7,449.46,2023-09-05 12:23:00
4863,Clothing,3001,3,348.44,2023-12-05 15:13:00
4864,Furniture,2001,4,194.6,2023-09-05 03:52:00
4865,Books,5002,5,3932.26,2023-07-06 04:20:00
4866,Clothing,3004,4,1097.19,2023-03-11 03:58:00
4867,Electronics,1003,7,4469.41,2023-03-14 01:23:00
4868,Electronics,1005,5,3215.57,2023-02-03 19:29:00
4869,Electronics,1005,9,5478.38,2023-01-26 16:48:00
4870,Clothing,3005,1,436.26,2023-02-24 04:17:00
4871,Clothing,3003,2,914.85,2023-08-10 03:06:00
4872,Clothing,3004,9,231.73,2023-01-21 01:25:00
4873,Sports,4002,10,6299.54,2023-02-01 03:20:00
4874,Books,5002,10,9542.51,2023-07-17 14:21:00
4875,Furniture,2003,3,551.4,2023-07-07 16:08:00
4876,Books,5001,9,6821.34,2023-08-17 19:38:00
4877,Sports,4002,5,4560.13,2023-08-19 15:18:00
4878,Books,5002,1,155.26,2023-03-27 13:01:00
4879,Furniture,2003,8,7255.37,2023-06-23 06:33:00
4880,Electronics,1004,5,1922.43,2023-12-27 00:48:00
4881,Books,5004,8,4893.09,2023-12-13 17:53:00
4882,Furniture,2003,2,1031.13,2023-09-24 23:46:00
4883,Clothing,3003,1,240.02,2023-09-29 21:19:00
4884,Books,5005,8,2409.91,2023-06-30 00:14:00
4885,Books,5002,5,2020.24,2023-08-31 19:06:00
4886,Clothing,3005,6,1697.03,2023-07-28 15:48:00
4887,Electronics,1004,9,2171.57,2023-04-05 16:17:00
4888,Clothing,3005,9,1727.66,2023-11-19 22:33:00
4889,Books,5001,7,5675.59,2023-04-13 07:26:00
4890,Electronics,1005,4,1346.43,2023-03-22 06:30:00
4891,Furniture,2004,6,893.09,2023-10-03 07:57:00
4892,Clothing,3001,2,1802.63,2023-10-19 14:37:00
4893,Clothing,3005,10,900.68,2023-01-03 10:02:00
4894,Sports,4002,2,804.89,2023-09-11 06:29:00
4895,Clothing,3004,2,532.15,2023-09-09 07:07:00
4896,Books,5001,9,2999.47,2023-01-21 01:39:00
4897,Clothing,3001,4,1844.44,2023-04-12 13:35:00
4898,Clothing,3002,4,3042.89,2023-11-13 21:49:00
4899,Sports,4003,8,7247.23,2023-09-03 10:27:00
4900,Furniture,2005,7,2729.78,2023-12-03 21:24:00
4901,Clothing,3003,7,2034.28,2023-10-03 00:41:00
4902,Furniture,2004,1,547.72,2023-06-13 00:07:00
4903,Books,5005,4,48.26,2023-09-23 11:30:00
4904,Furniture,2004,1,767.92,2023-08-01 22:11:00
4905,Clothing,3002,10,1769.69,2023-07-18 06:57:00
4906,Electronics,1005,5,3240.31,2023-02-10 04:22:00
4907,Furniture,2002,4,1366.94,2023-12-27 14:44:00
4908,Clothing,3004,6,2467.72,2023-09-08 04:23:00
4909,Clothing,3003,10,5744.38,2023-10-13 15:26:00
4910,Furniture,2004,6,5368.53,2023-04-04 03:21:00
4911,Clothing,3002,3,90.85,2023-11-26 04:38:00
4912,Books,5005,4,1723.76,2023-11-11 16:15:00
4913,Electronics,1003,4,1327.37,2023-12-21 15:16:00
4914,Sports,4005,5,3254.6,2023-12-16 06:12:00
4915,Electronics,1004,3,368.46,2023-09-20 02:19:00
4916,Sports,4005,10,6972.54,2023-10-01 14:30:00
4917,Clothing,3005,7,2526.93,2023-11-07 01:13:00
4918,Clothing,3004,3,1850.27,2023-03-25 17:20:00
4919,Clothing,3005,2,83.0,2023-01-30 19:15:00
4920,Clothing,3001,6,3654.73,2023-01-03 15:31:00
4921,Sports,4004,4,3979.6,2023-07-18 10:01:00
4922,Books,5004,1,310.33,2023-03-02 15:30:00
4923,Electronics,1001,10,5326.31,2023-01-07 22:53:00
4924,Furniture,2003,3,2065.34,2023-06-10 05:21:00
4925,Books,5002,5,3395.24,2023-08-23 04:35:00
4926,Sports,4003,3,1004.44,2023-05-22 06:19:00
4927,Clothing,3004,2,658.94,2023-02-14 04:19:00
4928,Books,5003,9,375.75,2023-03-29 23:20:00
4929,Sports,4005,8,858.64,2023-05-12 21:45:00
4930,Books,5003,6,5166.11,2023-02-12 12:59:00
4931,Sports,4005,1,417.99,2023-02-13 17:24:00
4932,Furniture,2003,6,5837.96,2023-02-20 02:23:00
4933,Furniture,2002,1,820.87,2023-11-25 19:26:00
4934,Sports,4001,5,4142.0,2023-05-15 08:00:00
4935,Sports,4002,9,5038.68,2023-05-19 02:41:00
4936,Electronics,1004,1,23.02,2023-02-18 06:44:00
4937,Books,5003,6,532.06,2023-11-07 04:21:00
4938,Electronics,1004,3,2985.13,2023-11-24 10:34:00
4939,Furniture,2004,7,4285.33,2023-12-18 14:13:00
4940,Furniture,2005,2,652.75,2023-06-14 18:19:00
4941,Electronics,1005,3,2801.27,2023-04-14 14:31:00
4942,Clothing,3004,3,1125.0,2023-09-14 08:08:00
4943,Electronics,1003,10,1692.74,2023-06-19 10:42:00
4944,Electronics,1003,2,579.38,2023-05-28 16:19:00
4945,Electronics,1003,9,3380.33,2023-05-12 06:25:00
4946,Books,5005,7,2729.1,2023-06-29 09:01:00
4947,Sports,4004,8,4584.94,2023-10-23 04:15:00
4948,Books,5004,6,3032.39,2023-04-24 09:47:00
4949,Clothing,3003,1,401.57,2023-01-24 15:58:00
4950,Furniture,2004,7,5755.34,2023-03-25 05:20:00
4951,Sports,4004,5,1319.3,2023-09-27 21:11:00
4952,Furniture,2002,1,22.09,2023-11-11 19:28:00
4953,Sports,4003,1,28.54,2023-03-30 02:38:00
4954,Electronics,1002,8,5429.91,2023-12-21 17:41:00
4955,Electronics,1001,3,1075.16,2023-01-05 11:07:00
4956,Furniture,2003,8,383.27,2023-02-17 16:38:00
4957,Clothing,3003,3,1186.99,2023-10-22 20:27:00
4958,Furniture,2004,5,1679.91,2023-07-27 22:15:00
4959,Books,5002,5,724.75,2023-01-27 18:43:00
4960,Sports,4004,8,5696.72,2023-06-27 03:03:00
4961,Furniture,2004,9,3423.55,2023-02-21 20:27:00
4962,Sports,4004,6,5883.96,2023-05-14 02:39:00
4963,Electronics,1004,7,4730.83,2023-01-05 10:53:00
4964,Clothing,3002,3,1534.57,2023-03-26 21:05:00
4965,Books,5005,6,709.6,2023-06-17 03:15:00
4966,Furniture,2001,7,3466.6,2023-05-30 05:49:00
4967,Electronics,1005,4,3843.82,2023-04-15 00:43:00
4968,Books,5003,8,5473.5,2023-04-25 13:33:00
4969,Sports,4001,8,3334.3,2023-05-23 17:19:00
4970,Clothing,3001,10,7423.92,2023-02-17 02:33:00
4971,Furniture,2001,4,1688.95,2023-11-18 21:17:00
4972,Sports,4001,6,224.13,2023-01-28 01:00:00
4973,Sports,4001,9,310.28,2023-02-19 15:19:00
4974,Furniture,2005,5,2738.07,2023-10-21 01:34:00
4975,Books,5005,7,3742.88,2023-03-04 03:03:00
4976,Electronics,1004,2,979.06,2023-07-22 21:07:00
4977,Electronics,1004,6,2484.85,2023-03-24 22:19:00
4978,Clothing,3005,2,946.51,2023-11-19 23:28:00
4979,Furniture,2002,5,3901.97,2023-08-10 00:24:00
4980,Sports,4002,7,3466.45,2023-01-28 01:45:00
4981,Books,5002,7,3272.03,2023-08-12 13:49:00
4982,Furniture,2001,2,1781.29,2023-12-17 18:28:00
4983,Furniture,2001,4,1249.62,2023-12-07 03:42:00
4984,Furniture,2005,10,2364.53,2023-11-17 02:57:00
4985,Furniture,2002,7,6412.1,2023-05-13 23:48:00
4986,Clothing,3001,6,2228.29,2023-03-01 20:05:00
4987,Books,5001,3,1698.82,2023-06-24 01:00:00
4988,Clothing,3003,7,2120.64,2023-06-27 05:58:00
4989,Clothing,3005,8,3614.44,2023-06-06 05:43:00
4990,Furniture,2004,6,678.51,2023-03-28 08:45:00
4991,Books,5001,4,1840.08,2023-04-14 00:02:00
4992,Books,5002,7,915.29,2023-03-26 02:43:00
4993,Electronics,1003,3,2141.21,2023-12-30 09:49:00
4994,Books,5003,6,290.08,2023-03-26 05:01:00
4995,Clothing,3001,1,290.73,2023-12-10 08:13:00
4996,Clothing,3005,2,608.18,2023-07-17 18:25:00
4997,Clothing,3003,2,1485.93,2023-11-07 15:20:00
4998,Electronics,1001,1,493.45,2023-06-05 04:07:00
4999,Sports,4002,9,8756.89,2023-04-29 21:09:00
5000,Sports,4003,9,3539.8,2023-05-14 13:38:00
5001,Electronics,1001,7,3933.61,2023-05-28 08:37:00
5002,Furniture,2004,8,7363.6,2023-02-10 20:04:00
5003,Clothing,3003,5,1450.33,2023-09-22 02:16:00
5004,Clothing,3003,2,1927.4,2023-07-17 18:07:00
5005,Electronics,1004,7,3898.59,2023-01-01 07:10:00
5006,Clothing,3001,1,421.76,2023-12-18 10:30:00
5007,Books,5005,10,492.18,2023-01-14 08:32:00
5008,Furniture,2004,9,7822.31,2023-08-05 11:25:00
5009,Sports,4005,2,77.47,2023-01-04 02:20:00
5010,Books,5004,3,1666.17,2023-10-07 05:06:00
5011,Furniture,2004,2,293.69,2023-01-24 06:00:00
5012,Sports,4005,10,1005.83,2023-04-15 01:17:00
5013,Books,5002,3,867.28,2023-01-04 13:30:00
5014,Clothing,3002,5,2387.14,2023-12-17 03:16:00
5015,Books,5004,3,1235.96,2023-02-27 04:24:00
5016,Sports,4003,10,1742.92,2023-11-09 00:20:00
5017,Sports,4003,5,2239.77,2023-01-15 16:04:00
5018,Electronics,1004,4,2262.39,2023-11-03 21:26:00
5019,Books,5002,9,876.46,2023-01-11 16:11:00
5020,Books,5005,1,759.29,2023-12-29 06:42:00
5021,Books,5002,1,251.41,2023-03-02 20:49:00
5022,Clothing,3002,8,2495.98,2023-02-18 02:23:00
5023,Clothing,3001,7,4946.83,2023-05-17 21:39:00
5024,Clothing,3005,4,709.85,2023-01-02 06:35:00
5025,Furniture,2005,1,207.51,2023-12-26 19:22:00
5026,Books,5005,6,340.89,2023-01-09 22:29:00
5027,Sports,4004,3,1893.17,2023-11-01 16:24:00
5028,Furniture,2003,1,554.66,2023-02-02 07:23:00
5029,Furniture,2005,3,42.72,2023-10-20 13:37:00
5030,Sports,4005,5,2895.39,2023-02-01 06:57:00
5031,Books,5001,6,95.44,2023-03-20 03:41:00
5032,Clothing,3005,6,4078.89,2023-02-17 18:27:00
5033,Electronics,1001,3,551.15,2023-11-03 05:23:00
5034,Electronics,1005,9,2380.33,2023-01-16 14:30:00
5035,Clothing,3005,10,3097.61,2023-12-25 20:41:00
5036,Electronics,1005,10,9890.68,2023-03-04 16:15:00
5037,Electronics,1002,1,494.8,2023-10-15 03:07:00
5038,Furniture,2001,1,898.83,2023-04-27 17:57:00
5039,Sports,4003,7,478.65,2023-05-18 12:58:00
5040,Clothing,3005,7,5801.71,2023-05-09 19:12:00
5041,Books,5002,8,3055.48,2023-09-29 11:31:00
5042,Sports,4005,9,4935.08,2023-01-03 01:56:00
5043,Electronics,1005,9,6233.93,2023-08-14 21:46:00
5044,Books,5002,10,9459.52,2023-12-16 05:23:00
5045,Furniture,2002,1,780.7,2023-05-24 07:46:00
5046,Furniture,2003,5,4058.27,2023-08-31 19:53:00
5047,Sports,4001,1,741.62,2023-02-14 20:17:00
5048,Books,5001,5,3154.25,2023-02-18 20:02:00
5049,Sports,4004,4,2192.82,2023-07-25 09:58:00
5050,Furniture,2005,5,553.3,2023-03-12 22:13:00
5051,Furniture,2005,6,5194.17,2023-08-24 04:45:00
5052,Books,5004,1,803.03,2023-02-03 23:35:00
5053,Clothing,3005,9,4410.06,2023-02-12 18:09:00
5054,Furniture,2003,1,138.93,2023-01-10 02:57:00
5055,Clothing,3002,6,2622.04,2023-09-14 18:33:00
5056,Sports,4005,2,772.42,2023-03-28 21:13:00
5057,Sports,4001,5,4606.03,2023-05-16 09:32:00
5058,Clothing,3001,8,3898.34,2023-03-05 18:29:00
5059,Electronics,1005,5,638.03,2023-11-12 11:52:00
5060,Electronics,1001,6,5223.91,2023-12-08 01:49:00
5061,Clothing,3002,10,1783.31,2023-04-22 03:30:00
5062,Electronics,1001,8,5841.62,2023-09-15 19:22:00
5063,Furniture,2002,9,1338.05,2023-12-28 22:31:00
5064,Books,5002,5,2357.97,2023-07-21 15:46:00
5065,Electronics,1003,5,3686.9,2023-02-06 22:25:00
5066,Sports,4003,8,1830.38,2023-12-19 05:47:00
5067,Sports,4002,6,167.24,2023-03-30 20:33:00
5068,Books,5005,5,3659.24,2023-10-30 09:53:00
5069,Clothing,3003,4,2866.25,2023-03-20 19:41:00
5070,Sports,4001,7,4511.18,2023-07-17 09:14:00
5071,Furniture,2005,9,1686.12,2023-11-18 19:07:00
5072,Clothing,3002,5,3804.57,2023-11-29 23:44:00
5073,Furniture,2005,6,3097.05,2023-06-15 07:27:00
5074,Furniture,2004,6,5931.89,2023-08-05 09:05:00
5075,Electronics,1003,1,467.51,2023-02-02 19:48:00
5076,Furniture,2001,1,123.61,2023-10-09 17:24:00
5077,Clothing,3005,4,1545.15,2023-05-29 07:02:00
5078,Furniture,2005,8,4038.67,2023-02-05 17:42:00
5079,Furniture,2004,2,1538.3,2023-11-21 15:10:00
5080,Books,5004,10,8729.49,2023-02-16 01:40:00
5081,Sports,4003,1,619.51,2023-12-30 16:54:00
5082,Clothing,3003,3,2356.59,2023-03-14 06:53:00
5083,Electronics,1001,1,466.38,2023-03-28 23:35:00
5084,Books,5002,8,4814.82,2023-09-26 02:58:00
5085,Books,5002,9,7693.96,2023-11-02 23:35:00
5086,Furniture,2002,5,2988.57,2023-07-18 06:33:00
5087,Furniture,2004,6,1000.05,2023-02-08 16:10:00
5088,Clothing,3001,1,822.33,2023-11-10 23:13:00
5089,Books,5001,9,974.55,2023-06-26 09:30:00
5090,Sports,4004,8,1385.59,2023-02-11 09:33:00
5091,Sports,4005,6,5634.89,2023-09-18 14:37:00
5092,Electronics,1004,6,2787.54,2023-10-14 15:52:00
5093,Furniture,2001,4,3552.07,2023-12-30 23:10:00
5094,Sports,4001,7,259.81,2023-10-20 20:40:00
5095,Books,5003,8,3959.64,2023-09-23 18:32:00
5096,Sports,4005,6,3651.23,2023-05-19 19:06:00
5097,Furniture,2003,10,5555.84,2023-06-30 10:27:00
5098,Sports,4003,3,2016.57,2023-08-13 02:37:00
5099,Electronics,1004,9,5007.92,2023-10-25 19:04:00
5100,Electronics,1003,2,1387.9,2023-12-17 17:47:00
5101,Sports,4002,10,1584.44,2023-11-13 21:57:00
5102,Electronics,1003,3,2491.36,2023-03-25 21:24:00
5103,Clothing,3002,1,675.4,2023-08-05 04:21:00
5104,Clothing,3004,5,1349.5,2023-08-26 02:03:00
5105,Furniture,2002,3,2831.03,2023-01-26 19:52:00
5106,Sports,4005,2,1806.68,2023-06-08 05:21:00
5107,Books,5001,1,617.0,2023-01-24 16:36:00
5108,Sports,4005,3,1244.78,2023-09-19 17:29:00
5109,Clothing,3004,9,3096.07,2023-07-27 09:00:00
5110,Books,5002,1,733.53,2023-01-05 07:17:00
5111,Books,5001,2,1510.31,2023-04-01 22:58:00
5112,Clothing,3003,8,7264.25,2023-08-22 14:47:00
5113,Sports,4004,6,4405.82,2023-10-14 06:57:00
5114,Electronics,1001,9,5814.49,2023-01-28 00:34:00
5115,Clothing,3003,4,2057.16,2023-09-24 06:25:00
5116,Furniture,2004,1,995.77,2023-06-01 22:17:00
5117,Furniture,2005,7,3020.15,2023-08-07 03:36:00
5118,Electronics,1002,9,8915.58,2023-05-13 00:36:00
5119,Clothing,3004,2,1718.24,2023-12-08 02:39:00
5120,Sports,4004,8,3652.02,2023-07-19 12:21:00
5121,Clothing,3004,10,3334.71,2023-05-09 05:44:00
5122,Clothing,3003,7,1445.26,2023-05-03 16:56:00
5123,Electronics,1002,3,248.42,2023-05-14 00:01:00
5124,Sports,4001,1,136.27,2023-06-03 08:53:00
5125,Sports,4001,8,213.58,2023-04-06 22:38:00
5126,Clothing,3005,7,5012.68,2023-03-10 23:35:00
5127,Clothing,3004,8,6809.81,2023-10-07 02:54:00
5128,Clothing,3001,3,444.07,2023-01-15 04:32:00
5129,Furniture,2003,10,1802.75,2023-10-14 12:47:00
5130,Clothing,3005,6,837.81,2023-12-27 19:11:00
5131,Furniture,2004,8,7968.69,2023-07-02 00:46:00
5132,Books,5001,6,952.02,2023-08-24 20:54:00
5133,Furniture,2005,10,6249.84,2023-03-19 10:38:00
5134,Sports,4003,10,7943.33,2023-09-26 07:04:00
5135,Furniture,2003,2,1475.8,2023-06-25 12:45:00
5136,Electronics,1001,7,2318.56,2023-01-13 19:51:00
5137,Clothing,3005,10,938.09,2023-03-16 02:14:00
5138,Clothing,3004,4,896.98,2023-03-07 18:57:00
5139,Books,5002,6,4970.81,2023-02-14 03:36:00
5140,Sports,4001,2,184.25,2023-08-07 19:56:00
5141,Books,5005,9,6988.82,2023-05-26 06:20:00
5142,Electronics,1003,7,1478.12,2023-10-12 04:38:00
5143,Electronics,1004,4,700.14,2023-03-10 05:19:00
5144,Sports,4001,10,9362.44,2023-03-05 16:40:00
5145,Sports,4002,2,1997.08,2023-02-12 17:37:00
5146,Furniture,2001,7,1759.25,2023-10-17 20:09:00
5147,Electronics,1001,3,515.61,2023-02-18 20:44:00
5148,Books,5003,6,5187.71,2023-02-13 12:59:00
5149,Books,5002,7,2530.45,2023-06-09 18:52:00
5150,Electronics,1004,10,8865.01,2023-06-07 15:02:00
5151,Books,5005,1,861.99,2023-12-29 15:58:00
5152,Furniture,2003,1,853.62,2023-05-04 17:59:00
5153,Sports,4003,4,3346.79,2023-11-08 22:40:00
5154,Books,5001,6,756.64,2023-05-27 04:20:00
5155,Furniture,2005,10,1153.66,2023-04-10 01:17:00
5156,Clothing,3003,9,2672.75,2023-08-04 00:34:00
5157,Clothing,3003,6,5204.54,2023-09-16 06:53:00
5158,Sports,4004,3,2589.08,2023-11-18 03:27:00
5159,Furniture,2003,4,1623.33,2023-08-08 12:21:00
5160,Electronics,1005,10,9773.77,2023-12-30 16:07:00
5161,Books,5003,10,184.91,2023-02-10 04:06:00
5162,Books,5001,10,5371.65,2023-08-01 05:14:00
5163,Electronics,1003,2,1585.99,2023-02-03 11:46:00
5164,Books,5005,8,1877.77,2023-12-30 03:59:00
5165,Electronics,1004,7,555.41,2023-11-19 16:28:00
5166,Clothing,3002,2,380.8,2023-12-27 03:20:00
5167,Electronics,1001,7,811.76,2023-08-30 03:36:00
5168,Furniture,2002,3,2899.56,2023-07-15 01:19:00
5169,Electronics,1002,7,6519.43,2023-02-19 20:52:00
5170,Books,5004,4,416.9,2023-08-06 10:04:00
5171,Furniture,2001,2,1540.8,2023-10-19 05:27:00
5172,Furniture,2002,8,3960.58,2023-06-05 11:11:00
5173,Furniture,2003,5,2901.86,2023-03-12 16:30:00
5174,Books,5005,1,318.11,2023-02-13 11:35:00
5175,Electronics,1003,3,1266.68,2023-12-01 12:02:00
5176,Books,5004,2,1734.21,2023-07-08 13:34:00
5177,Electronics,1002,9,1521.71,2023-01-20 22:50:00
5178,Sports,4003,3,2380.44,2023-09-09 06:25:00
5179,Electronics,1001,9,8283.73,2023-05-22 10:11:00
5180,Sports,4004,7,4171.23,2023-02-14 19:25:00
5181,Furniture,2002,7,1080.08,2023-09-16 19:21:00
5182,Electronics,1002,5,2527.45,2023-07-22 12:32:00
5183,Electronics,1003,7,3988.45,2023-04-04 11:48:00
5184,Sports,4001,7,6719.25,2023-04-13 11:04:00
5185,Electronics,1003,5,691.29,2023-03-18 20:58:00
5186,Furniture,2003,4,405.34,2023-08-07 05:03:00
5187,Books,5001,3,1937.69,2023-02-26 09:02:00
5188,Sports,4003,3,2693.11,2023-10-19 02:52:00
5189,Electronics,1004,5,2195.39,2023-04-22 02:09:00
5190,Clothing,3004,1,982.34,2023-09-10 04:12:00
5191,Clothing,3004,5,2988.12,2023-04-11 13:24:00
5192,Sports,4003,9,676.4,2023-02-08 11:41:00
5193,Electronics,1003,1,906.82,2023-04-29 18:43:00
5194,Furniture,2001,8,7846.01,2023-03-24 16:40:00
5195,Clothing,3003,5,3253.53,2023-01-12 00:09:00
5196,Electronics,1002,9,3744.45,2023-11-05 19:41:00
5197,Electronics,1003,6,204.9,2023-05-24 11:15:00
5198,Electronics,1002,5,2627.3,2023-11-10 15:10:00
5199,Clothing,3003,9,367.39,2023-10-01 23:15:00
5200,Electronics,1003,9,6651.88,2023-04-16 08:40:00
5201,Clothing,3004,2,67.29,2023-11-22 12:44:00
5202,Furniture,2001,6,4257.96,2023-06-25 00:44:00
5203,Electronics,1005,6,5902.33,2023-04-30 13:15:00
5204,Clothing,3003,10,2740.61,2023-12-15 02:59:00
5205,Clothing,3001,9,2681.37,2023-06-14 16:33:00
5206,Clothing,3005,1,350.01,2023-08-06 18:17:00
5207,Electronics,1004,9,3930.64,2023-10-26 04:46:00
5208,Furniture,2004,8,3009.33,2023-08-28 14:16:00
5209,Clothing,3001,6,4194.73,2023-01-14 23:50:00
5210,Electronics,1002,9,3916.53,2023-02-09 21:16:00
5211,Electronics,1005,10,6203.76,2023-09-19 13:45:00
5212,Clothing,3005,10,2725.78,2023-01-14 16:56:00
5213,Sports,4002,1,823.87,2023-02-20 06:19:00
5214,Books,5005,9,366.93,2023-09-24 23:33:00
5215,Electronics,1003,10,7614.33,2023-03-23 17:17:00
5216,Electronics,1003,9,4697.86,2023-08-04 17:19:00
5217,Electronics,1005,6,3794.8,2023-05-07 23:00:00
5218,Books,5004,5,2773.83,2023-12-28 12:39:00
5219,Electronics,1005,6,5818.07,2023-12-15 22:23:00
5220,Sports,4003,1,201.82,2023-11-02 12:17:00
5221,Books,5005,8,3565.22,2023-12-25 16:38:00
5222,Books,5004,9,6691.44,2023-10-22 00:22:00
5223,Furniture,2003,3,1332.24,2023-05-09 09:55:00
5224,Electronics,1005,7,874.89,2023-01-28 04:50:00
5225,Clothing,3005,7,3248.7,2023-08-25 22:45:00
5226,Electronics,1005,3,2709.5,2023-07-21 06:44:00
5227,Books,5001,7,2987.85,2023-08-01 00:41:00
5228,Electronics,1004,9,1491.84,2023-02-11 12:47:00
5229,Clothing,3004,7,1097.97,2023-03-02 23:17:00
5230,Sports,4004,8,6458.29,2023-05-26 17:46:00
5231,Clothing,3005,10,3764.91,2023-03-12 11:16:00
5232,Sports,4004,6,2338.39,2023-12-30 14:40:00
5233,Sports,4001,4,2818.83,2023-12-15 10:24:00
5234,Electronics,1002,1,330.64,2023-08-26 09:37:00
5235,Clothing,3005,2,1913.88,2023-01-17 20:07:00
5236,Sports,4003,10,3849.13,2023-02-14 10:07:00
5237,Books,5003,10,4855.64,2023-09-06 14:43:00
5238,Books,5005,5,3911.3,2023-02-04 11:32:00
5239,Furniture,2003,4,1675.42,2023-11-18 18:40:00
5240,Clothing,3002,4,423.43,2023-09-25 22:04:00
5241,Sports,4003,4,2168.01,2023-10-15 20:29:00
5242,Electronics,1002,7,414.25,2023-07-22 23:12:00
5243,Clothing,3002,3,246.1,2023-01-22 09:40:00
5244,Sports,4003,3,157.97,2023-09-22 06:27:00
5245,Electronics,1005,1,914.95,2023-01-11 18:27:00
5246,Books,5005,5,2640.59,2023-01-30 04:35:00
5247,Sports,4004,7,315.36,2023-01-05 05:32:00
5248,Furniture,2005,2,1316.42,2023-04-04 11:36:00
5249,Clothing,3002,3,2270.71,2023-11-05 20:35:00
5250,Sports,4005,1,790.77,2023-02-07 17:59:00
5251,Books,5002,4,3456.71,2023-07-04 19:59:00
5252,Electronics,1002,7,3468.65,2023-06-05 20:42:00
5253,Sports,4003,6,2389.75,2023-04-21 13:21:00
5254,Sports,4003,1,267.5,2023-01-11 06:05:00
5255,Sports,4002,8,188.47,2023-03-19 12:20:00
5256,Electronics,1002,9,3022.28,2023-01-19 06:02:00
5257,Sports,4004,7,1246.35,2023-03-07 04:27:00
5258,Books,5005,9,7626.86,2023-10-30 21:11:00
5259,Furniture,2003,8,5950.99,2023-02-17 23:09:00
5260,Sports,4004,9,1949.63,2023-09-04 09:38:00
5261,Sports,4005,1,159.44,2023-04-11 15:26:00
5262,Electronics,1002,4,3798.85,2023-04-15 11:02:00
5263,Sports,4004,3,724.35,2023-12-16 07:56:00
5264,Sports,4002,1,313.62,2023-05-31 23:25:00
5265,Clothing,3003,5,4166.82,2023-07-04 07:54:00
5266,Books,5005,8,3573.41,2023-01-21 08:49:00
5267,Books,5003,3,1589.3,2023-11-14 20:45:00
5268,Sports,4005,5,3295.07,2023-02-08 01:15:00
5269,Furniture,2001,7,2086.39,2023-01-21 07:14:00
5270,Sports,4002,8,5675.36,2023-06-25 13:22:00
5271,Furniture,2005,9,5046.04,2023-04-15 05:48:00
5272,Sports,4004,7,721.16,2023-08-20 08:02:00
5273,Clothing,3002,3,1729.34,2023-02-04 08:52:00
5274,Furniture,2001,2,133.28,2023-08-11 17:27:00
5275,Furniture,2004,9,6544.79,2023-08-18 06:38:00
5276,Electronics,1002,1,241.62,2023-09-05 12:13:00
5277,Furniture,2001,10,9792.67,2023-10-24 00:07:00
5278,Electronics,1005,1,341.31,2023-02-02 20:32:00
5279,Sports,4005,8,2983.16,2023-02-17 04:21:00
5280,Sports,4005,9,5246.13,2023-04-18 17:33:00
5281,Furniture,2001,10,1225.37,2023-03-12 03:49:00
5282,Furniture,2002,5,2425.81,2023-11-10 02:07:00
5283,Books,5001,8,6634.59,2023-09-13 02:25:00
5284,Clothing,3004,5,2067.13,2023-02-16 23:08:00
5285,Clothing,3004,9,1647.45,2023-09-29 14:58:00
5286,Electronics,1003,6,857.58,2023-09-14 00:14:00
5287,Books,5004,10,7580.13,2023-12-31 01:34:00
5288,Electronics,1004,10,4005.03,2023-01-10 16:35:00
5289,Furniture,2003,4,1357.95,2023-06-02 07:18:00
5290,Furniture,2003,8,4321.65,2023-05-27 01:08:00
5291,Books,5003,5,3725.33,2023-07-08 08:25:00
5292,Clothing,3003,8,3020.71,2023-04-01 03:14:00
5293,Electronics,1002,10,1384.37,2023-11-20 04:23:00
5294,Books,5001,8,2163.0,2023-03-30 17:32:00
5295,Furniture,2004,10,5617.64,2023-01-18 22:46:00
5296,Clothing,3004,5,4532.61,2023-05-28 01:49:00
5297,Sports,4003,6,87.23,2023-08-17 07:21:00
5298,Furniture,2003,2,1975.3,2023-03-27 19:06:00
